date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-01-01,5.258139619058566,15.48488883685275,1.383855580686033,,5.155303378186771,,0.8139257812468825,3.4948254413767144,5.82875990549383,,5.635407319036645,4.702215663240057
2022-01-02,5.258139619058566,15.098193486955225,1.383855580686033,,5.04959803937528,,0.8329221525604114,3.426329535604422,5.805390959734136,,5.61789955778389,4.693550294304508
2022-01-03,5.258139619058566,14.862112881251033,1.383855580686033,,5.1335772130212565,,0.8350765925519088,3.4170642197650425,5.83659113396886,,5.609701226090746,4.694980585647514
2022-01-04,5.258139619058566,14.64297416601923,1.383855580686033,,5.137820962343831,,0.835162020534419,3.416777566829654,5.798143499978514,,5.655046918798323,4.704569903026096
2022-01-05,5.258139619058566,14.505261175135464,1.383855580686033,,5.138301522552613,,0.7891716576063912,3.4368442888923045,5.9687770088965975,,5.645891345533061,4.739555727122873
2022-01-06,5.258139619058566,14.330709584348275,1.383855580686033,,5.138950463317049,,0.8355345067001307,3.417588080009226,5.880221269099484,,5.6907586365627205,4.732981609424535
2022-01-07,5.258139619058566,14.050593026029269,1.383855580686033,,5.136365556956024,,0.8218658180613847,3.3420873848320154,5.950004340594828,,5.651257228190443,4.819798551567912
2022-01-08,5.258139619058566,13.757217232910012,1.383855580686033,,5.141837087352186,,0.8193968483198644,3.2688829377913287,6.300702650619061,,5.703783268159701,4.878060725689471
2022-01-09,5.258139619058566,13.444366352549933,1.383855580686033,,5.138915165108315,,0.8232134748475284,3.3420219350212443,6.682432972799646,,5.7005270946430375,4.827183880767066
2022-01-10,5.258139619058566,13.09873090094511,1.383855580686033,,5.13297997592066,,0.8238042179319338,3.4134674163712297,6.830588003395066,,5.690775109612378,4.904319873746559
2022-01-11,5.258139619058566,12.820521422626284,1.383855580686033,,5.130263528130308,,0.8245583443583726,3.4310488876110323,7.04559655971051,,5.674550390088506,4.887170854583024
2022-01-12,5.258139619058566,12.577266441376889,1.383855580686033,,5.119789306851552,,0.8527114832384441,3.291748798431149,7.048683463733241,,5.67574834487663,4.869847970830247
2022-01-13,5.258139619058566,12.264705469369442,1.383855580686033,,5.114819209461663,,0.8554948525157258,3.2904731335337445,7.084652633699862,,5.651996699093997,4.858796702863174
2022-01-14,5.258139619058566,11.99008455648023,1.383855580686033,,5.11232099129173,,0.8557526386613779,3.2854820682014063,7.178508644352832,,5.647827195541955,5.17259803921101
2022-01-15,5.258139619058566,11.8599203578325,1.383855580686033,,5.111087719929608,,0.8387919821820189,3.267084607299076,7.240865366699101,,5.638604610462283,5.199928454083564
2022-01-16,5.258139619058566,10.869895338795963,1.3239341539106777,,5.1122347425255565,,0.837231388858517,3.264645685452105,7.785410889389088,,5.637955179935061,4.641639074853551
2022-01-17,5.258139619058566,10.557577724463265,1.3186993130885671,,5.114167347208065,,0.846410121615615,3.279949694463591,8.080777790620308,,5.645890583748758,4.217113841508988
2022-01-18,5.258139619058566,10.204371440160465,1.3155266782423736,,5.1045936896289446,,0.842669999301382,3.257642304047037,8.947880131317842,,5.627369697371276,4.212497000528453
2022-01-19,5.258139619058566,9.895234012854992,1.302727332421072,,5.10486930366425,,0.839456139847572,3.2536869049288875,7.135930680134139,,5.662575055086205,4.214309201547906
2022-01-20,5.258139619058566,9.529747918308518,1.2895560471854584,,5.095370662490573,,0.8497215044455997,3.255086275551222,7.094863459176737,,5.658759170455685,4.230810526223607
2022-01-21,5.258139619058566,9.215406245628843,1.2770004717349348,,5.090983237573221,,0.8450528651898548,3.261882935469651,7.136722980884125,,5.686815363359021,4.24307690286985
2022-01-22,5.258139619058566,9.033444605096562,1.2739675355787128,,5.098535065486387,,0.8368963642016336,3.256810245369901,7.618611305041312,,5.681513539968752,4.22736032131378
2022-01-23,5.258139619058566,9.343959865469987,1.2769895181630853,,5.101093801898249,,0.883625670087973,3.2512701928771426,7.086889615015335,,5.673914628330801,4.2495274886398136
